pk,model,fields,,,,,,,,,,,,,,,,,
,,vender_code,sku,name,abbreviated_name,brand,size_value,size_unit,price,vat_code,product_information,ingredients,free_from,allergens,usage,category_id,barcode,tags,weight_g
,products.product,0368,,Co-enzyme Q10 200mg with MCT - 30 Veg Caps,Co-Q10 200mg with MCT 30 Caps,viridian,30,caps,€68.85,T1,MCTs are medium-chain triglycerides from coconut oil which aid in the absorption of the Co-enzyme Q10. ,"Co-Q10 (Ubiquinone) 200mg, 
Medium Chain Tryglycerides  100mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take two capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593683,Speciality Nutrients,110
,products.product,0369,,Cherry Night Powder - 150g,Cherry Night Powder 150g,viridian,150,g,€40.60,T1,"A nutritional nightcap of ingredients including Cherries, Dates, Glycine and Magnesium.  Magnesium contributes to electrolyte balance, nervous system function, normal muscle function, normal psychological function and the maintenance of normal bones and teeth.  Mix with water or your favourite juice to make an easy-to-take, pleasant-tasting nutritional supplement.","Glycine 3000mg, 
Morello Cherry 1200mg, 
Red Date extract 450mg, 
Magnesium Citrate 200mg",TRUE,0,"Directions: As a food supplement, stir one heaped teaspoon into water or juice (once daily). Drink one hour before bedtime, or as directed by your healthcare professional.",31,5060003593690,Speciality Nutrients,308
,products.product,0370,,Malic Acid 500mg - 30 Veg Caps ,Malic Acid 500mg 30 Caps,viridian,30,caps,€10.10,T1,Malic acid is found in apples and apple cider vinegar.,"Malic Acid  500mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593706,Speciality Nutrients,114
,products.product,0371,,Clear Skin Complex - 60 Veg Caps ,Clear Skin Complex 60 Caps,viridian,60,caps,€37.30,T1,"A specifically formulated blend of targeted minerals, botanicals and fat-soluble carotenoids in a base of viable bacteria, Clear Skin Complex offers hope to those looking for a clear, fresh-looking skin. Take alongside 100% Organic Clear Skin Omega Oil for optimum skin results. Inspired by the 'Clear Skin Cookbook' written by The Medicinal Chef, Dale Pinnock.","Lactobacillus Acidophilus 50mg, 
Bifido 3 strain Blend  25mg, 
Lutein Extract 50mg, 
Burdock Root 50mg, 
Gotu Kola 50mg, 
Natural Beta Carotene (Dunaliella Salina Algae) 3mg, 
Zinc Citrate 8mg, 
Astaxanthin extract (5%) 10mg, 
Selenium (Methionine)  38ug, 
Lycopene Extract 3mg, 
Vegan (HMPC) capsule
In a base of Spirulina and Organic Alfalfa",TRUE,0,"Directions: As a food supplement, take two capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593713,Speciality Nutrients,152
,products.product,0372,,Malic Acid 500mg - 90 Veg Caps ,Malic Acid 500mg 90 Caps,viridian,90,caps,€22.20,T1,Malic acid is found in apples and apple cider vinegar.,"Malic Acid  500mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593720,Speciality Nutrients,210
,products.product,0373,,Nopal 500mg Organic - 90 Veg Caps,Nopal 500mg Organic 90 Caps,viridian,90,caps,€35.40,T1,"This is an organic powder of the cactus, Opuntia ficus-indica. Grown to organic standard in Tunisia, Nopal is a valuable source of fibre as well as 17 amino acids. ","Organic Nopal (Opunita Ficus-Indica)  500mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593737,Speciality Nutrients,216
,products.product,0374,,NAC+ - 60 Veg Caps,NAC+ 60 Caps,viridian,60,caps,€31.80,T1,"Combination of NAC (N-acetyl cysteine), Chromium, L-Glutamine and Cinnamon. Chromium contributes to the maintenance of normal blood glucose levels. In a base of alfalfa, spirulina and bilberry.","N-Acetyl L-Cysteine  400mg, 
L-Glutamine 100g, 
Cinnamon Extract 30mg, 
Chromium Picolinate 200ug, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take two to four capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593744,Speciality Nutrients,172
,products.product,0376,,"Beta Glucan 250mg (Plus vitamin C, D3 & Zinc) - 30 Veg Caps",Beta Glucan w Vitamins 30 Caps,viridian,60,caps,€30.35,T1,"Beta Glucan in the 1,3 / 1,6 form. With buffered vitamin C, zinc citrate and vegan Vitamin D from lichen. Vitamin C, Zinc and Vitamin D all contribute to the normal function of the immune system.
","Beta-Glucan 250mg, 
Magnesium Ascorbate 200mg, 
Zinc Citrate 10mg, 
Vitamin D3 (Cholecalciferol) 25ug, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare practitioner.",31,5060003593768,Speciality Nutrients,116
,products.product,0378,,Policosanol 20mg - 30 Veg Caps ,Policosanol 20mg 30 Caps,viridian,30,caps,€14.55,T1,Natural extract from rice bran.,"Policosanol (from rice bran) 20mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593782,Speciality Nutrients,114
,products.product,0379,,Policosanol 20mg - 90 Veg Caps ,Policosanol 20mg 90 Caps,viridian,90,caps,€36.55,T1,Natural extract from rice bran.,"Policosanol (from rice bran) 20mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593799,Speciality Nutrients,200
,products.product,0381,,Joint Complex - 120 Veg Caps ,Joint Complex 120 Caps ,viridian,120,caps,€44.90,T1,"Synergistic blend of nutrients appropriate for the maintenance of healthy and joints, together with an array of botanicals. Vitamin C plays an essential role in numerous areas of human health. Vitamin C contributes to normal collagen formation for the normal function of bones, cartilage, skin, gums and teeth.  Vitamin C also enhances iron absorption and the normal energy-yielding metabolism. Vitamin C aids in the maintenance of the immune system including during and after intense physical exercise. Vitamin C contributes to normal psychological function and the functioning of the nervous system. Manganese contributes to the normal formation of connective tissue and aids in the maintenance of normal bones. Manganese and vitamin C also have a role in the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases.  Take daily alongside Viridian's Joint Omega Oil for the optimum in joint health nutritional support. ","Manganese Citrate  1mg, 
Vegan (HMPC) capsule, 
Ester C 50mg, 
Bromelain 25mg, 
Boswellia (65% Boswellic Acid) 50mg, 
Glucosamine Sulphate 2KCL 500mg, 
L-Proline 50mg, 
Quercetin 25mg, 
Organic Whole root turmeric  25mg, 
Ginger root powder 25mg",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593812,Speciality Nutrients,290
,products.product,0388,,Joint Complex - 30 Veg Caps ,Joint Complex 30 Caps ,viridian,30,caps,€15.80,T1,"Synergistic blend of nutrients appropriate for the maintenance of healthy and joints, together with an array of botanicals. Vitamin C plays an essential role in numerous areas of human health. Vitamin C contributes to normal collagen formation for the normal function of bones, cartilage, skin, gums and teeth.  Vitamin C also enhances iron absorption and the normal energy-yielding metabolism. Vitamin C aids in the maintenance of the immune system including during and after intense physical exercise. Vitamin C contributes to normal psychological function and the functioning of the nervous system. Manganese contributes to the normal formation of connective tissue and aids in the maintenance of normal bones. Manganese and vitamin C also have a role in the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Take daily alongside Viridian's Joint Omega Oil for the optimum in joint health nutritional support. ","Manganese Citrate  1mg, 
Vegan (HMPC) capsule, 
Ester C 50mg, 
Bromelain 25mg, 
Boswellia (65% Boswellic Acid) 50mg, 
Glucosamine Sulphate 2KCL 500mg, 
L-Proline 50mg, 
Quercetin 25mg, 
Organic Whole root turmeric  25mg, 
Ginger root powder 25mg",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593881,Speciality Nutrients,122
,products.product,0389,,Joint Complex - 90 Veg Caps ,Joint Complex 90 Caps ,viridian,90,caps,€37.30,T1,"Synergistic blend of nutrients appropriate for the maintenance of healthy and joints, together with an array of botanicals. Vitamin C plays an essential role in numerous areas of human health. Vitamin C contributes to normal collagen formation for the normal function of bones, cartilage, skin, gums and teeth.  Vitamin C also enhances iron absorption and the normal energy-yielding metabolism. Vitamin C aids in the maintenance of the immune system including during and after intense physical exercise. Vitamin C contributes to normal psychological function and the functioning of the nervous system. Manganese contributes to the normal formation of connective tissue and aids in the maintenance of normal bones. Manganese and vitamin C also have a role in the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Take daily alongside Viridian's Joint Omega Oil for the optimum in joint health nutritional support. ","Glucosamine Sulphate 2KCL 500mg, 
Boswellia (65% Boswellic Acid) 50mg, 
Ester C 50mg, 
L-Proline 50mg, 
Organic Whole root turmeric  25mg, 
Quercetin 25mg, 
Bromelain 25mg, 
Ginger root powder 25mg, 
Manganese Citrate  1mg, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593898,Speciality Nutrients,240
,products.product,0390,,Glucosamine with MSM - 30 Veg Caps ,Glucosamine with MSM 30 Caps,viridian,30,caps,€14.70,T1,A vegan source of glucosamine sulphate. ,"Glucosamine Sulphate 2KCL 700mg, 
MSM 125mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to two capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593904,Speciality Nutrients,122
,products.product,0391,,Hyaluronic Acid 200mg - 30 Veg Caps,Hyaluronic Acid 200mg 30 Caps,viridian,30,caps,€50.80,T1,"High Potency Hyaluronic Acid. Part of the Viridian Nutrition range of nutritional supplements and beauty products dedicated to Purity, the Environment and Charity. ","Hyaluronic Acid 200mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one capsule daily with food, or as directed by your healthcare professional.",31,5060003593911,Speciality Nutrients,106
,products.product,0392,,Glucosamine with MSM - 90 Veg Caps ,Glucosamine with MSM 90 Caps,viridian,90,caps,€36.60,T1,A vegan source of glucosamine sulphate. ,"Glucosamine Sulphate 2KCL 700mg, 
MSM 125mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to two capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593928,Speciality Nutrients,250
,products.product,0393,,Hyaluronic Acid 50mg - 30 Veg Caps ,Hyaluronic Acid 50mg 30 Caps,viridian,30,caps,€24.30,T1,"Part of the Viridian Nutrition range of nutritional supplements and beauty products dedicated to Purity, the Environment and Charity. ","Hyaluronic Acid 50mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593935,Speciality Nutrients,108
,products.product,0394,,Hyaluronic Acid 50mg - 90 Veg Caps ,Hyaluronic Acid 50mg 90 Caps,viridian,90,caps,€63.85,T1,"Part of the Viridian Nutrition range of nutritional supplements and beauty products dedicated to Purity, the Environment and Charity. ","Hyaluronic Acid 50mg, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.",31,5060003593942,Speciality Nutrients,198
